Longitude,Latitude
-0.089808,51.517461
-0.084754,51.512882
-0.084836,51.511939
-0.0836,51.509797
-0.083977,51.510441
-0.089822,51.516103
-0.068095,51.509785
-0.087772,51.510665
-0.106076,51.517239
-0.086019,51.513631
-0.087772,51.510665
-0.079883,51.517326
-0.109297,51.515681
-0.089822,51.516103
-0.106076,51.517239
-0.085089,51.512105
-0.101906,51.511794
-0.078755,51.51844
-0.09729,51.521575
-0.084754,51.512882
-0.095924,51.513882
-0.093339,51.511557
-0.091495,51.518145
-0.100201,51.513286
-0.088785,51.517102
-0.09154,51.511896
-0.10622,51.518275
-0.101963,51.510761
-0.081643,51.51007
-0.081643,51.51007
-0.088456,51.514975
-0.075401,51.511164
-0.101359,51.5187
-0.075922,51.515894
-0.083349,51.51483
-0.081113,51.516869
-0.110746,51.516523
-0.096501,51.513874
-0.085228,51.51119
-0.075401,51.511164
-0.09407,51.513079
-0.095924,51.513882
-0.097291,51.514626
-0.086815,51.517007
-0.081902,51.517296
-0.077511,51.515812
-0.09141,51.510167
-0.095924,51.513882
-0.094655,51.517369
-0.079883,51.517326
-0.078757,51.520455
-0.092633,51.509872
-0.091823,51.514427
-0.083349,51.51483
-0.077804,51.518083
-0.084836,51.511939
-0.081902,51.517296
-0.095924,51.513882
-0.088785,51.517102
-0.089808,51.517461
-0.075922,51.515894
-0.081902,51.517296
-0.101906,51.511794
-0.087772,51.510665
-0.079521,51.511196
-0.079127,51.509607
-0.077372,51.51259
-0.091947,51.513188
-0.091947,51.513188
-0.098017,51.519689
-0.095224,51.513736
-0.079127,51.509607
-0.0836,51.509797
-0.0949,51.513209
-0.092971,51.516271
-0.089808,51.517461
-0.081113,51.516869
-0.104276,51.513712
-0.073727,51.511218
-0.101589,51.513515
-0.081113,51.516869
-0.111596,51.518281
-0.09141,51.510167
-0.100201,51.513286
-0.095224,51.513736
-0.102585,51.517308
-0.079907,51.517785
-0.079883,51.517326
-0.089479,51.510864
-0.073608,51.509939
-0.09154,51.511896
-0.079127,51.509607
-0.100248,51.520121
-0.081512,51.518692
-0.084844,51.5097
-0.109164,51.517846
-0.0836,51.509797
-0.101906,51.511794
-0.095224,51.513736
-0.081113,51.516869
-0.076145,51.512642
-0.107443,51.515534
-0.097291,51.514626
-0.081512,51.518692
-0.078278,51.513666
-0.10845,51.514202
-0.086019,51.513631
-0.084754,51.512882
-0.097291,51.514626
-0.081113,51.516869
-0.095924,51.513882
-0.079521,51.511196
-0.079521,51.511196
-0.087157,51.512624
-0.112953,51.518231
-0.086858,51.521127
-0.081902,51.517296
-0.09154,51.511896
-0.086019,51.513631
-0.073456,51.513542
-0.078849,51.516212
-0.081902,51.517296
-0.081113,51.516869
-0.099803,51.519026
-0.092531,51.512658
-0.07508,51.512625
-0.101292,51.51477
-0.089208,51.509744
-0.083349,51.51483
-0.102812,51.517051
-0.086858,51.521127
-0.098017,51.519689
-0.078783,51.515383
-0.079883,51.517326
-0.090553,51.518948
-0.108069,51.515041
-0.080043,51.521735
-0.089208,51.509744
-0.096718,51.515511
-0.096718,51.515511
-0.086019,51.513631
-0.101292,51.51477
-0.073456,51.513542
-0.091649,51.518938
-0.089479,51.510864
-0.101292,51.51477
-0.098886,51.519254
-0.078278,51.513666
-0.079883,51.517326
-0.079883,51.517326
-0.085089,51.512105
-0.084836,51.511939
-0.086019,51.513631
-0.086815,51.517007
-0.084844,51.510725
-0.087772,51.510665
-0.081113,51.516869
-0.089822,51.516103
-0.081902,51.517296
-0.097176,51.510836
-0.075401,51.511164
-0.083349,51.51483
-0.096501,51.513874
-0.112111,51.517687
-0.096501,51.513874
-0.11069,51.517916
-0.106076,51.517239
-0.081113,51.516869
-0.079907,51.517785
-0.101621,51.516906
-0.079907,51.517785
-0.089808,51.517461
-0.079883,51.517326
-0.081902,51.517296
-0.087772,51.510665
-0.081113,51.516869
-0.078495,51.51777
-0.082993,51.51636
-0.086019,51.513631
-0.082993,51.51636
-0.101621,51.516906
-0.101621,51.516906
-0.082993,51.51636
-0.082993,51.51636
-0.119727,51.53119
-0.089479,51.510864
-0.084754,51.512882
-0.095054,51.510559
-0.079907,51.517785
-0.09141,51.510167
-0.09154,51.511896
-0.09154,51.511896
-0.089808,51.517461
-0.081902,51.517296
-0.101621,51.516906
-0.108027,51.511884
-0.081512,51.518692
-0.097291,51.514626
-0.079907,51.517785
-0.090798,51.510328
-0.095224,51.513736
-0.09413,51.519961
-0.07508,51.512625
-0.075453,51.511965
-0.077563,51.517656
-0.097291,51.514626
-0.084844,51.5097
-0.09154,51.511896
-0.101359,51.5187
-0.081902,51.517296
-0.079907,51.517785
-0.092633,51.509872
-0.081643,51.51007
-0.085228,51.51119
-0.082993,51.51636
-0.095224,51.513736
-0.079907,51.517785
-0.105909,51.513262
-0.07433,51.513647
-0.095764,51.512549
-0.109065,51.512566
-0.092971,51.516271
-0.095054,51.510559
-0.078477,51.509965
-0.079196,51.513789
-0.09154,51.511896
-0.097078,51.519045
-0.091947,51.513188
-0.07433,51.513647
-0.078937,51.514109
-0.078278,51.513666
-0.095224,51.513736
-0.101393,51.512685
-0.084754,51.512882
-0.082993,51.51636
-0.092971,51.516271
-0.086019,51.513631
-0.098017,51.519689
-0.095054,51.510559
-0.098017,51.519689
-0.081113,51.516869
-0.101906,51.511794
-0.084559,51.510316
-0.087772,51.510665
-0.095224,51.513736
-0.084844,51.510725
-0.087157,51.512624
-0.078477,51.509965
-0.101359,51.5187
-0.102847,51.512717
-0.09407,51.513079
-0.081902,51.517296
-0.09407,51.513079
-0.097291,51.514626
-0.081973,51.515948
-0.087157,51.512624
-0.084754,51.512882
-0.105131,51.513941
-0.097078,51.519045
-0.079521,51.511196
-0.073531,51.513813
-0.079883,51.517326
-0.101292,51.51477
-0.081113,51.516869
-0.095054,51.510559
-0.084105,51.515281
-0.078477,51.509965
-0.086815,51.517007
-0.07433,51.513647
-0.079907,51.517785
-0.082993,51.51636
-0.09413,51.519961
-0.084754,51.512882
-0.077372,51.51259
-0.09154,51.511896
-0.09154,51.511896
-0.092531,51.512658
-0.092531,51.512658
-0.078755,51.51844
-0.081113,51.516869
-0.079883,51.517326
-0.095764,51.512549
-0.116009,51.506707
-0.092531,51.512658
-0.088903,51.510836
-0.101621,51.516906
-0.101621,51.516906
-0.106076,51.517239
-0.045933,51.550118
-0.085089,51.512105
-0.085089,51.512105
-0.096274,51.511037
-0.097176,51.510836
-0.101906,51.511794
-0.088903,51.510836
-0.079883,51.517326
-0.079883,51.517326
-0.079883,51.517326
-0.079907,51.517785
-0.079907,51.517785
-0.095924,51.513882
-0.096501,51.513874
-0.096501,51.513874
-0.096501,51.513874
-0.115963,51.511301
-0.079907,51.517785
-0.086815,51.517007
-0.081113,51.516869
-0.081113,51.516869
-0.085089,51.512105
-0.092531,51.512658
-0.078278,51.513666
-0.081113,51.516869
-0.085089,51.512105
-0.079883,51.517326
-0.079883,51.517326
-0.079883,51.517326
-0.079883,51.517326
-0.078278,51.513666
-0.09729,51.521575
-0.074925,51.514924
-0.088785,51.517102
-0.081113,51.516869
-0.081113,51.516869
-0.097291,51.514626
-0.097291,51.514626
-0.07433,51.513647
-0.07433,51.513647
-0.079907,51.517785
-0.093886,51.518166
-0.089808,51.517461
-0.089808,51.517461
-0.092633,51.509872
-0.098519,51.517332
-0.088785,51.517102
-0.081902,51.517296
-0.081902,51.517296
-0.0949,51.513209
-0.101475,51.511077
-0.101475,51.511077
-0.081902,51.517296
-0.109842,51.522012
-0.083977,51.510441
-0.109164,51.517846
-0.081902,51.517296
-0.075401,51.511164
-0.081902,51.517296
-0.089208,51.509744
-0.07413,51.511224
-0.111596,51.518281
-0.097291,51.514626
-0.079883,51.517326
-0.081902,51.517296
-0.095704,51.516747
-0.079907,51.517785
-0.079907,51.517785
-0.084754,51.512882
-0.079907,51.517785
-0.079907,51.517785
-0.079907,51.517785
-0.100201,51.513286
-0.102732,51.513426
-0.078278,51.513666
-0.086815,51.517007
-0.079883,51.517326
-0.097291,51.514626
-0.081902,51.517296
-0.096367,51.515355
-0.079907,51.517785
-0.101589,51.513515
-0.077563,51.517656
-0.077563,51.517656
-0.081113,51.516869
-0.074925,51.514924
-0.081113,51.516869
-0.088785,51.517102
-0.088785,51.517102
-0.07508,51.512625
-0.093886,51.518166
-0.108162,51.512834
-0.085089,51.512105
-0.085089,51.512105
-0.081113,51.516869
-0.081973,51.515948
-0.085089,51.512105
-0.069709,51.515225
-0.102847,51.512717
-0.102847,51.512717
-0.077804,51.518083
-0.077804,51.518083
-0.090553,51.518948
-0.085089,51.512105
-0.082993,51.51636
-0.081902,51.517296
-0.081902,51.517296
-0.079127,51.509607
-0.101292,51.51477
-0.097291,51.514626
-0.093886,51.518166
-0.079907,51.517785
-0.079907,51.517785
-0.079907,51.517785
-0.079907,51.517785
-0.075453,51.511965
-0.078755,51.51844
-0.084844,51.510725
-0.084844,51.510725
-0.081512,51.518692
-0.078278,51.513666
-0.079907,51.517785
-0.102726,51.513911
-0.102812,51.517051
-0.101906,51.511794
-0.085228,51.51119
-0.085228,51.51119
-0.092531,51.512658
-0.092531,51.512658
-0.087772,51.510665
-0.091823,51.514427
-0.091823,51.514427
-0.096367,51.515355
-0.090553,51.518948
-0.075453,51.511965
-0.09154,51.511896
-0.101292,51.51477
-0.101292,51.51477
-0.061215,51.519078
-0.101292,51.51477
-0.101292,51.51477
-0.101292,51.51477
-0.084754,51.512882
-0.082133,51.515222
-0.078495,51.51777
-0.10132,51.519293
-0.078495,51.51777
-0.09413,51.519961
-0.081902,51.517296
-0.095924,51.513882
-0.075401,51.511164
-0.075401,51.511164
-0.080448,51.520689
-0.091823,51.514427
-0.10845,51.514202
-0.081902,51.517296
-0.088903,51.510836
-0.106076,51.517239
-0.084754,51.512882
-0.095924,51.513882
-0.101589,51.513515
-0.081902,51.517296
-0.079907,51.517785
-0.073456,51.513542
-0.073456,51.513542
-0.073456,51.513542
-0.090553,51.518948
-0.079907,51.517785
-0.100888,51.514448
-0.081113,51.516869
-0.095224,51.513736
-0.076145,51.512642
-0.073717,51.510084
-0.07433,51.513647
-0.109164,51.517846
-0.109164,51.517846
-0.078477,51.509965
-0.097291,51.514626
-0.088303,51.510728
-0.089208,51.509744
-0.086815,51.517007
-0.087772,51.510665
-0.101292,51.51477
-0.09407,51.513079
-0.095224,51.513736
-0.0836,51.509797
-0.077563,51.517656
-0.095224,51.513736
-0.084844,51.510725
-0.078477,51.509965
-0.100201,51.513286
-0.083349,51.51483
-0.077511,51.515812
-0.10845,51.514202
-0.086815,51.517007
-0.090553,51.518948
-0.101906,51.511794
-0.101359,51.5187
-0.085089,51.512105
-0.079907,51.517785
-0.095758,51.521667
-0.109387,51.513839
-0.084844,51.510725
-0.078278,51.513666
-0.109387,51.513839
-0.043892,51.511281
-0.089208,51.509744
-0.072542,51.5131
-0.108448,51.513896
-0.102812,51.517051
-0.079907,51.517785
-0.099892,51.519675
-0.092531,51.512658
-0.091823,51.514427
-0.074039,51.508588
-0.077804,51.518083
-0.086815,51.517007
-0.084836,51.511939
-0.077511,51.515812
-0.088903,51.510836
-0.101906,51.511794
-0.078278,51.513666
-0.079521,51.511196
-0.090553,51.518948
-0.081113,51.516869
-0.077804,51.518083
-0.088903,51.510836
-0.083977,51.510441
-0.075453,51.511965
-0.075401,51.511164
-0.0949,51.513209
-0.092633,51.509872
-0.098519,51.517332
-0.101621,51.516906
-0.078477,51.509965
-0.077407,51.516215
-0.086815,51.517007
-0.10498,51.512033
-0.089822,51.516103
-0.087772,51.510665
-0.078894,51.520951
-0.100888,51.514448
-0.091947,51.513188
-0.093339,51.511557
-0.081902,51.517296
-0.109164,51.517846
-0.076145,51.512642
-0.101621,51.516906
-0.092633,51.509872
-0.098519,51.517332
-0.109065,51.512566
-0.079907,51.517785
-0.092488,51.520598
-0.081902,51.517296
-0.086019,51.513631
-0.10845,51.514202
-0.078495,51.51777
-0.078477,51.509965
-0.081902,51.517296
-0.091947,51.513188
-0.091823,51.514427
-0.091947,51.513188
-0.086019,51.513631
-0.112953,51.518231
-0.109164,51.517846
-0.081973,51.515948
-0.101359,51.5187
-0.084844,51.510725
-0.097291,51.514626
-0.079138,51.508312
-0.101589,51.513515
-0.052416,51.514831
-0.097078,51.519045
-0.083349,51.51483
-0.088785,51.517102
-0.078755,51.51844
-0.086019,51.513631
-0.082993,51.51636
-0.087772,51.510665
-0.091947,51.513188
-0.082993,51.51636
-0.081113,51.516869
-0.080769,51.520236
-0.097291,51.514626
-0.075922,51.515894
-0.07508,51.512625
-0.077511,51.515812
-0.091947,51.513188
-0.094932,51.522823
-0.079907,51.517785
-0.095758,51.521667
-0.109387,51.513839
-0.079521,51.511196
-0.079907,51.517785
-0.097245,51.515387
-0.09141,51.510167
-0.0836,51.509797
-0.10845,51.514202
-0.09446,51.512024
-0.085228,51.51119
-0.095924,51.513882
-0.092488,51.520598
-0.104346,51.520709
-0.079138,51.508312
-0.101292,51.51477
-0.081643,51.51007
-0.081643,51.51007
-0.075401,51.511164
-0.087772,51.510665
-0.086815,51.517007
-0.079907,51.517785
-0.08491,51.512588
-0.085228,51.51119
-0.086815,51.517007
-0.091947,51.513188
-0.095924,51.513882
-0.09413,51.519961
-0.089479,51.510864
-0.074925,51.514924
-0.087772,51.510665
-0.112019,51.516067
-0.082648,51.520455
-0.091947,51.513188
-0.081902,51.517296
-0.106076,51.517239
-0.095924,51.513882
-0.097291,51.514626
-0.054973,51.509613
-0.095224,51.513736
-0.09407,51.513079
-0.078278,51.513666
-0.081113,51.516869
-0.077511,51.515812
-0.081902,51.517296
-0.081902,51.517296
-0.078783,51.515383
-0.106076,51.517239
-0.09407,51.513079
-0.109164,51.517846
-0.111596,51.518281
-0.09154,51.511896
-0.078783,51.515383
-0.075866,51.511406
-0.096367,51.515355
-0.112953,51.518231
-0.075453,51.511965
-0.097291,51.514626
-0.095924,51.513882
-0.081113,51.516869
-0.078278,51.513666
-0.078685,51.521119
-0.087873,51.516503
-0.079521,51.511196
-0.078477,51.509965
-0.079521,51.511196
-0.075401,51.511164
-0.101361,51.519357
-0.095924,51.513882
-0.079907,51.517785
-0.095224,51.513736
-0.086019,51.513631
-0.081512,51.518692
-0.109164,51.517846
-0.10132,51.519293
-0.090553,51.518948
-0.10498,51.512033
-0.081113,51.516869
-0.099803,51.519026
-0.091947,51.513188
-0.081902,51.517296
-0.081113,51.516869
-0.104276,51.513712
-0.097291,51.514626
-0.112941,51.517484
-0.09413,51.519961
-0.097078,51.519045
-0.101906,51.511794
-0.108162,51.512834
-0.085228,51.51119
-0.10845,51.514202
-0.092971,51.516271
-0.081113,51.516869
-0.088785,51.517102
-0.10845,51.514202
-0.081643,51.51007
-0.112941,51.517484
-0.078755,51.51844
-0.104276,51.513712
-0.091947,51.513188
-0.102726,51.513911
-0.105131,51.513941
-0.093271,51.518066
-0.092971,51.516271
-0.086019,51.513631
-0.097291,51.514626
-0.081113,51.516869
-0.105131,51.513941
-0.092531,51.512658
-0.081643,51.51007
-0.078424,51.518093
-0.091947,51.513188
-0.101906,51.511794
-0.082133,51.515222
-0.083977,51.510441
-0.108027,51.511884
-0.09407,51.513079
-0.081902,51.517296
-0.095224,51.513736
-0.09407,51.513079
-0.084754,51.512882
-0.087157,51.512624
-0.081643,51.51007
-0.090553,51.518948
-0.079138,51.508312
-0.111596,51.518281
-0.079883,51.517326
-0.087157,51.512624
-0.087157,51.512624
-0.095224,51.513736
-0.086815,51.517007
-0.089808,51.517461
-0.074925,51.514924
-0.101963,51.510761
-0.097245,51.515387
-0.106076,51.517239
-0.078278,51.513666
-0.085089,51.512105
-0.081643,51.51007
-0.10498,51.512033
-0.086019,51.513631
-0.120439,51.510042
-0.109297,51.515681
-0.09413,51.519961
-0.084754,51.512882
-0.084844,51.510725
-0.075401,51.511164
-0.10498,51.512033
-0.106076,51.517239
-0.082133,51.515222
-0.085228,51.51119
-0.086815,51.517007
-0.096984,51.522426
-0.111255,51.516765
-0.081113,51.516869
-0.104276,51.513712
-0.100888,51.514448
-0.097959,51.517629
-0.085089,51.512105
-0.076145,51.512642
-0.105131,51.513941
-0.079127,51.509607
-0.085228,51.51119
-0.097959,51.517629
-0.102134,51.513929
-0.109387,51.513839
-0.086858,51.521127
-0.079521,51.511196
-0.078059,51.509967
-0.078059,51.509967
-0.084844,51.510725
-0.079127,51.509607
-0.078278,51.513666
-0.109164,51.517846
-0.107997,51.513313
-0.088303,51.510728
-0.101359,51.5187
-0.095924,51.513882
-0.07433,51.513647
-0.088903,51.510836
-0.082133,51.515222
-0.101359,51.5187
-0.085228,51.51119
-0.111567,51.513757
-0.084844,51.510725
-0.081113,51.516869
-0.09154,51.511896
-0.110746,51.516523
-0.108909,51.515297
-0.076716,51.515178
-0.089822,51.516103
-0.075401,51.511164
-0.086815,51.517007
-0.076145,51.512642
-0.075401,51.511164
-0.0836,51.509797
-0.07433,51.513647
-0.097291,51.514626
-0.086815,51.517007
-0.09154,51.511896
-0.087744,51.516492
-0.088785,51.517102
-0.091823,51.514427
-0.089808,51.517461
-0.081113,51.516869
-0.095924,51.513882
-0.073727,51.511218
-0.079138,51.508312
-0.096501,51.513874
-0.081902,51.517296
-0.078755,51.51844
-0.082993,51.51636
-0.079883,51.517326
-0.091823,51.514427
-0.111596,51.518281
-0.084836,51.511939
-0.084844,51.510725
-0.091823,51.514427
-0.077959,51.511332
-0.111596,51.518281
-0.111567,51.513757
-0.088785,51.517102
-0.091498,51.520483
-0.078757,51.520455
-0.084844,51.510725
-0.093339,51.511557
-0.093339,51.511557
-0.096984,51.522426
-0.08491,51.512588
-0.105131,51.513941
-0.075453,51.511965
-0.084836,51.511939
-0.083977,51.510441
-0.083349,51.51483
-0.099803,51.519026
-0.102729,51.519379
-0.07508,51.512625
-0.11069,51.517916
-0.102134,51.513929
-0.095648,51.521198
-0.089479,51.510864
-0.082133,51.515222
-0.087772,51.510665
-0.092297,51.518949
-0.095224,51.513736
-0.079196,51.513789
-0.081902,51.517296
-0.083349,51.51483
-0.081643,51.51007
-0.102134,51.513929
-0.099709,51.519906
-0.10498,51.512033
-0.098519,51.517332
-0.095924,51.513882
-0.101589,51.513515
-0.081902,51.517296
-0.081902,51.517296
-0.106076,51.517239
-0.095224,51.513736
-0.072542,51.5131
-0.107443,51.515534
-0.09154,51.511896
-0.097078,51.519045
-0.081113,51.516869
-0.08491,51.512588
-0.079907,51.517785
-0.09407,51.513079
-0.091947,51.513188
-0.081973,51.515948
-0.079127,51.509607
-0.084844,51.5097
-0.079138,51.508312
-0.111567,51.513757
-0.09154,51.511896
-0.079907,51.517785
-0.087772,51.510665
-0.089822,51.516103
-0.086815,51.517007
-0.081902,51.517296
-0.09141,51.510167
-0.079907,51.517785
-0.090553,51.518948
-0.101292,51.51477
-0.084844,51.510725
-0.079907,51.517785
-0.081113,51.516869
-0.081113,51.516869
-0.081113,51.516869
-0.082993,51.51636
-0.086815,51.517007
-0.085089,51.512105
-0.084844,51.510725
-0.084844,51.510725
-0.084844,51.510725
-0.084844,51.510725
-0.084844,51.510725
-0.078757,51.520455
-0.095924,51.513882
-0.097291,51.514626
-0.088785,51.517102
-0.101475,51.511077
-0.07707,51.510877
-0.086019,51.513631
-0.106076,51.517239
-0.083349,51.51483
-0.091947,51.513188
-0.07912,51.514912
-0.085089,51.512105
-0.094759,51.521435
-0.107682,51.517786
-0.076667,51.509485
-0.084836,51.511939
-0.099301,51.519674
-0.082993,51.51636
-0.098519,51.517332
-0.084836,51.511939
-0.081113,51.516869
-0.081113,51.516869
-0.090553,51.518948
-0.079907,51.517785
-0.079521,51.511196
-0.081113,51.516869
-0.081113,51.516869
-0.081113,51.516869
-0.090553,51.518948
-0.086815,51.517007
-0.074925,51.514924
-0.102812,51.517051
-0.081512,51.518692
-0.087157,51.512624
-0.078278,51.513666
-0.081113,51.516869
-0.091823,51.514427
-0.07433,51.513647
-0.09154,51.511896
-0.072405,51.523408
-0.088903,51.510836
-0.083349,51.51483
-0.089822,51.516103
-0.084836,51.511939
-0.09407,51.513079
-0.090553,51.518948
-0.081902,51.517296
-0.079907,51.517785
-0.106076,51.517239
-0.084754,51.512882
-0.089479,51.510864
-0.095924,51.513882
-0.09154,51.511896
-0.097291,51.514626
-0.09154,51.511896
-0.09413,51.519961
-0.085089,51.512105
-0.081902,51.517296
-0.108909,51.515297
-0.081113,51.516869
-0.079138,51.508312
-0.083977,51.510441
-0.081902,51.517296
-0.092531,51.512658
-0.081113,51.516869
-0.100888,51.514448
-0.092488,51.520598
-0.091495,51.518145
-0.091823,51.514427
-0.112953,51.518231
-0.085228,51.51119
-0.083977,51.510441
-0.09154,51.511896
-0.112096,51.515942
-0.084836,51.511939
-0.081113,51.516869
-0.089822,51.516103
-0.106076,51.517239
-0.091498,51.520483
-0.089822,51.516103
-0.097176,51.510836
-0.0985,51.520551
-0.086019,51.513631
-0.086858,51.521127
-0.109913,51.516806
-0.078477,51.509965
-0.097291,51.514626
-0.093339,51.511557
-0.098519,51.517332
-0.086019,51.513631
-0.089808,51.517461
-0.10498,51.512033
-0.106076,51.517239
-0.091947,51.513188
-0.091947,51.513188
-0.09583,51.510967
-0.085089,51.512105
-0.111567,51.513757
-0.087772,51.510665
-0.090553,51.518948
-0.086019,51.513631
-0.078839,51.515753
-0.078839,51.515753
-0.081113,51.516869
-0.097291,51.514626
-0.079907,51.517785
-0.085228,51.51119
-0.10845,51.514202
-0.082993,51.51636
-0.087772,51.510665
-0.089808,51.517461
-0.087772,51.510665
-0.09407,51.513079
-0.081643,51.51007
-0.088785,51.517102
-0.099892,51.519675
-0.090553,51.518948
-0.082133,51.515222
-0.081512,51.518692
-0.104276,51.513712
-0.081643,51.51007
-0.085228,51.51119
-0.087772,51.510665
-0.083977,51.510441
-0.090105,51.520001
-0.090798,51.510328
-0.092531,51.512658
-0.083977,51.510441
-0.083977,51.510441
-0.079521,51.511196
-0.079196,51.513789
-0.086815,51.517007
-0.095924,51.513882
-0.086019,51.513631
-0.076145,51.512642
-0.078839,51.515753
-0.097291,51.514626
-0.095026,51.518499
-0.111296,51.516136
-0.084836,51.511939
-0.086815,51.517007
-0.084844,51.510725
-0.078059,51.509967
-0.102812,51.517051
-0.081113,51.516869
-0.087157,51.512624
-0.111567,51.513757
-0.081902,51.517296
-0.089822,51.516103
-0.101963,51.510761
-0.079138,51.508312
-0.095224,51.513736
-0.078278,51.513666
-0.081643,51.51007
-0.081643,51.51007
-0.084754,51.512882
-0.086815,51.517007
-0.092488,51.520598
-0.100201,51.513286
-0.091947,51.513188
-0.101906,51.511794
-0.074925,51.514924
-0.095224,51.513736
-0.097291,51.514626
-0.107997,51.513313
-0.084836,51.511939
-0.09413,51.519961
-0.091947,51.513188
-0.091947,51.513188
-0.096501,51.513874
-0.097291,51.514626
-0.079907,51.517785
-0.090553,51.518948
-0.077985,51.518239
-0.089479,51.510864
-0.078755,51.51844
-0.086815,51.517007
-0.084836,51.511939
-0.086019,51.513631
-0.108162,51.512834
-0.081113,51.516869
-0.079127,51.509607
-0.079907,51.517785
-0.078849,51.516212
-0.078849,51.516212
-0.078488,51.517923
-0.091823,51.514427
-0.081113,51.516869
-0.078278,51.513666
-0.078278,51.513666
-0.097291,51.514626
-0.091823,51.514427
-0.110061,51.532384
-0.097291,51.514626
-0.101621,51.516906
-0.101589,51.513515
-0.101589,51.513515
-0.083977,51.510441
-0.083349,51.51483
-0.081113,51.516869
-0.085089,51.512105
-0.112677,51.505035
-0.112677,51.505035
-0.112677,51.505035
-0.078278,51.513666
-0.078278,51.513666
-0.091947,51.513188
-0.078278,51.513666
-0.078278,51.513666
-0.078278,51.513666
-0.078278,51.513666
-0.090553,51.518948
-0.085089,51.512105
-0.081113,51.516869
-0.081113,51.516869
-0.081902,51.517296
-0.081902,51.517296
-0.079883,51.517326
-0.081902,51.517296
-0.081113,51.516869
-0.079907,51.517785
-0.079883,51.517326
-0.085089,51.512105
-0.085089,51.512105
-0.085089,51.512105
-0.079883,51.517326
-0.092531,51.512658
-0.092531,51.512658
-0.10498,51.512033
-0.090553,51.518948
-0.09154,51.511896
-0.09154,51.511896
-0.09154,51.511896
-0.09154,51.511896
-0.095924,51.513882
-0.095924,51.513882
-0.095924,51.513882
-0.095924,51.513882
-0.078278,51.513666
-0.078278,51.513666
-0.078278,51.513666
-0.078278,51.513666
-0.079127,51.509607
-0.079127,51.509607
-0.074925,51.514924
-0.079907,51.517785
-0.08491,51.512588
-0.074925,51.514924
-0.079907,51.517785
-0.085089,51.512105
-0.09407,51.513079
-0.09407,51.513079
-0.074925,51.514924
-0.09141,51.510167
-0.09141,51.510167
-0.0836,51.509797
-0.098017,51.519689
-0.096501,51.513874
-0.096501,51.513874
-0.09154,51.511896
-0.090553,51.518948
-0.07508,51.512625
-0.101906,51.511794
-0.102812,51.517051
-0.090553,51.518948
-0.081902,51.517296
-0.09407,51.513079
-0.083977,51.510441
-0.082993,51.51636
-0.088785,51.517102
-0.090553,51.518948
-0.090553,51.518948
-0.08491,51.512588
-0.084754,51.512882
-0.084754,51.512882
-0.084754,51.512882
-0.101621,51.516906
-0.110746,51.516523
-0.078495,51.51777
-0.086858,51.521127
-0.10349,51.513897
-0.079127,51.509607
-0.088456,51.514975
-0.088456,51.514975
-0.088456,51.514975
-0.078783,51.515383
-0.078278,51.513666
-0.088586,51.506722
-0.085089,51.512105
-0.078278,51.513666
-0.081113,51.516869
-0.079907,51.517785
-0.084836,51.511939
-0.081113,51.516869
-0.10498,51.512033
-0.09729,51.521575
-0.104276,51.513712
-0.092531,51.512658
-0.081643,51.51007
-0.101359,51.5187
-0.091649,51.518938
-0.07707,51.510877
-0.077959,51.511332
-0.098017,51.519689
-0.081113,51.516869
-0.106076,51.517239
-0.075453,51.511965
-0.078894,51.520951
-0.081113,51.516869
-0.079521,51.511196
-0.101589,51.513515
-0.088785,51.517102
-0.068466,51.511904
-0.077563,51.517656
-0.091495,51.518145
-0.106076,51.517239
-0.099803,51.519026
-0.095924,51.513882
-0.088903,51.510836
-0.087157,51.512624
-0.092488,51.520598
-0.089822,51.516103
-0.101906,51.511794
-0.088785,51.517102
-0.101359,51.5187
-0.077597,51.518907
-0.109297,51.515681
-0.087157,51.512624
-0.0985,51.520551
-0.079907,51.517785
-0.089208,51.509744
-0.092036,51.511049
-0.095224,51.513736
-0.101621,51.516906
-0.101589,51.513515
-0.092633,51.509872
-0.075401,51.511164
-0.103393,51.517978
-0.086019,51.513631
-0.084754,51.512882
-0.086815,51.517007
-0.073456,51.513542
-0.106076,51.517239
-0.081113,51.516869
-0.095224,51.513736
-0.095224,51.513736
-0.101475,51.511077
-0.092633,51.509872
-0.089822,51.516103
-0.087772,51.510665
-0.095224,51.513736
-0.07508,51.512625
-0.083977,51.510441
-0.09407,51.513079
-0.0836,51.509797
-0.108909,51.515297
-0.087772,51.510665
-0.081808,51.520567
-0.101475,51.511077
-0.106076,51.517239
-0.096501,51.513874
-0.085228,51.51119
-0.078278,51.513666
-0.081113,51.516869
-0.09154,51.511896
-0.101359,51.5187
-0.111596,51.518281
-0.081512,51.518692
-0.079907,51.517785
-0.086815,51.517007
-0.078278,51.513666
-0.075401,51.511164
-0.095224,51.513736
-0.077959,51.511332
-0.096501,51.513874
-0.108017,51.514213
-0.085089,51.512105
-0.086815,51.517007
-0.073717,51.510084
-0.086815,51.517007
-0.095224,51.513736
-0.084836,51.511939
-0.087772,51.510665
-0.077372,51.51259
-0.09154,51.511896
-0.086815,51.517007
-0.078278,51.513666
-0.104276,51.513712
-0.081902,51.517296
-0.097245,51.515387
-0.091495,51.518145
-0.101475,51.511077
-0.081512,51.518692
-0.0836,51.509797
-0.081113,51.516869
-0.102726,51.513911
-0.097245,51.515387
-0.099803,51.519026
